,EL
2016-07-05 04:24:00,11897.616556
2016-07-05 04:25:00,11897.616556
2016-07-05 04:26:00,11897.616556
2016-07-05 04:27:00,11897.616556
2016-07-05 04:28:00,11897.616556
2016-07-05 04:29:00,11897.616556
2016-07-05 04:30:00,11897.616556
2016-07-05 04:31:00,11897.616556
2016-07-05 04:32:00,11897.616556
2016-07-05 04:33:00,11897.616556
2016-07-05 04:34:00,11897.616556
2016-07-05 04:35:00,11897.616556
2016-07-05 04:36:00,11897.616556
2016-07-05 04:37:00,11897.616556
2016-07-05 04:38:00,11897.616556
2016-07-05 04:39:00,11897.616556
2016-07-05 04:40:00,11897.616556
2016-07-05 04:41:00,11897.616556
2016-07-05 04:42:00,11897.616556
2016-07-05 04:43:00,11897.616556
2016-07-05 04:44:00,11897.616556
2016-07-05 04:45:00,11897.616556
2016-07-05 04:46:00,11897.616556
2016-07-05 04:47:00,11897.616556
2016-07-05 04:48:00,11897.616556
2016-07-05 04:49:00,11897.616556
2016-07-05 04:50:00,11897.616556
2016-07-05 04:51:00,11897.616556
2016-07-05 04:52:00,11897.616556
2016-07-05 04:53:00,11897.616556
2016-07-05 04:54:00,11897.616556
2016-07-05 04:55:00,11897.616556
2016-07-05 04:56:00,11897.616556
2016-07-05 04:57:00,11897.616556
2016-07-05 04:58:00,11897.616556
2016-07-05 04:59:00,11897.616556
2016-07-05 05:00:00,11773.666214
2016-07-05 05:01:00,11773.666214
2016-07-05 05:02:00,11773.666214
2016-07-05 05:03:00,11773.666214
2016-07-05 05:04:00,11773.666214
2016-07-05 05:05:00,11773.666214
2016-07-05 05:06:00,11773.666214
2016-07-05 05:07:00,11773.666214
2016-07-05 05:08:00,11773.666214
2016-07-05 05:09:00,11773.666214
2016-07-05 05:10:00,11773.666214
2016-07-05 05:11:00,11773.666214
2016-07-05 05:12:00,11773.666214
2016-07-05 05:13:00,11773.666214
2016-07-05 05:14:00,11773.666214
2016-07-05 05:15:00,11773.666214
2016-07-05 05:16:00,11773.666214
2016-07-05 05:17:00,11773.666214
2016-07-05 05:18:00,11773.666214
2016-07-05 05:19:00,11773.666214
2016-07-05 05:20:00,11773.666214
2016-07-05 05:21:00,11773.666214
2016-07-05 05:22:00,11773.666214
2016-07-05 05:23:00,11773.666214
2016-07-05 05:24:00,11773.666214
2016-07-05 05:25:00,11773.666214
2016-07-05 05:26:00,11773.666214
2016-07-05 05:27:00,11773.666214
2016-07-05 05:28:00,11773.666214
2016-07-05 05:29:00,11773.666214
2016-07-05 05:30:00,11773.666214
2016-07-05 05:31:00,11773.666214
2016-07-05 05:32:00,11773.666214
2016-07-05 05:33:00,11773.666214
2016-07-05 05:34:00,11773.666214
2016-07-05 05:35:00,11773.666214
2016-07-05 05:36:00,11773.666214
2016-07-05 05:37:00,11773.666214
2016-07-05 05:38:00,11773.666214
2016-07-05 05:39:00,11773.666214
2016-07-05 05:40:00,11773.666214
2016-07-05 05:41:00,11773.666214
2016-07-05 05:42:00,11773.666214
2016-07-05 05:43:00,11773.666214
2016-07-05 05:44:00,11773.666214
2016-07-05 05:45:00,11773.666214
2016-07-05 05:46:00,11773.666214
2016-07-05 05:47:00,11773.666214
2016-07-05 05:48:00,11773.666214
2016-07-05 05:49:00,11773.666214
2016-07-05 05:50:00,11773.666214
2016-07-05 05:51:00,11773.666214
2016-07-05 05:52:00,11773.666214
2016-07-05 05:53:00,11773.666214
2016-07-05 05:54:00,11773.666214
2016-07-05 05:55:00,11773.666214
2016-07-05 05:56:00,11773.666214
2016-07-05 05:57:00,11773.666214
2016-07-05 05:58:00,11773.666214
2016-07-05 05:59:00,11773.666214
2016-07-05 06:00:00,10725.122719
2016-07-05 06:01:00,10725.122719
2016-07-05 06:02:00,10725.122719
2016-07-05 06:03:00,10725.122719
2016-07-05 06:04:00,10725.122719
2016-07-05 06:05:00,10725.122719
2016-07-05 06:06:00,10725.122719
2016-07-05 06:07:00,10725.122719
2016-07-05 06:08:00,10725.122719
2016-07-05 06:09:00,10725.122719
2016-07-05 06:10:00,10725.122719
2016-07-05 06:11:00,10725.122719
2016-07-05 06:12:00,10725.122719
2016-07-05 06:13:00,10725.122719
2016-07-05 06:14:00,10725.122719
2016-07-05 06:15:00,10725.122719
2016-07-05 06:16:00,10725.122719
2016-07-05 06:17:00,10725.122719
2016-07-05 06:18:00,10725.122719
2016-07-05 06:19:00,10725.122719
2016-07-05 06:20:00,10725.122719
2016-07-05 06:21:00,10725.122719
2016-07-05 06:22:00,10725.122719
2016-07-05 06:23:00,10725.122719
2016-07-05 06:24:00,10725.122719
2016-07-05 06:25:00,10725.122719
2016-07-05 06:26:00,10725.122719
2016-07-05 06:27:00,10725.122719
2016-07-05 06:28:00,10725.122719
2016-07-05 06:29:00,10725.122719
2016-07-05 06:30:00,10725.122719
2016-07-05 06:31:00,10725.122719
2016-07-05 06:32:00,10725.122719
2016-07-05 06:33:00,10725.122719
2016-07-05 06:34:00,10725.122719
2016-07-05 06:35:00,10725.122719
2016-07-05 06:36:00,10725.122719
2016-07-05 06:37:00,10725.122719
2016-07-05 06:38:00,10725.122719
2016-07-05 06:39:00,10725.122719
2016-07-05 06:40:00,10725.122719
2016-07-05 06:41:00,10725.122719
2016-07-05 06:42:00,10725.122719
2016-07-05 06:43:00,10725.122719
2016-07-05 06:44:00,10725.122719
2016-07-05 06:45:00,10725.122719
2016-07-05 06:46:00,10725.122719
2016-07-05 06:47:00,10725.122719
2016-07-05 06:48:00,10725.122719
2016-07-05 06:49:00,10725.122719
2016-07-05 06:50:00,10725.122719
2016-07-05 06:51:00,10725.122719
2016-07-05 06:52:00,10725.122719
2016-07-05 06:53:00,10725.122719
2016-07-05 06:54:00,10725.122719
2016-07-05 06:55:00,10725.122719
2016-07-05 06:56:00,10725.122719
2016-07-05 06:57:00,10725.122719
2016-07-05 06:58:00,10725.122719
2016-07-05 06:59:00,10725.122719
2016-07-05 07:00:00,3075.7721629999996
2016-07-05 07:01:00,3075.7721629999996
2016-07-05 07:02:00,3075.7721629999996
2016-07-05 07:03:00,3075.7721629999996
2016-07-05 07:04:00,3075.7721629999996
2016-07-05 07:05:00,3075.7721629999996
2016-07-05 07:06:00,3075.7721629999996
2016-07-05 07:07:00,3075.7721629999996
2016-07-05 07:08:00,3075.7721629999996
2016-07-05 07:09:00,3075.7721629999996
2016-07-05 07:10:00,3075.7721629999996
2016-07-05 07:11:00,3075.7721629999996
2016-07-05 07:12:00,3075.7721629999996
2016-07-05 07:13:00,3075.7721629999996
2016-07-05 07:14:00,3075.7721629999996
2016-07-05 07:15:00,3075.7721629999996
2016-07-05 07:16:00,3075.7721629999996
2016-07-05 07:17:00,3075.7721629999996
2016-07-05 07:18:00,3075.7721629999996
2016-07-05 07:19:00,3075.7721629999996
2016-07-05 07:20:00,3075.7721629999996
2016-07-05 07:21:00,3075.7721629999996
2016-07-05 07:22:00,3075.7721629999996
2016-07-05 07:23:00,3075.7721629999996
2016-07-05 07:24:00,3075.7721629999996
2016-07-05 07:25:00,3075.7721629999996
2016-07-05 07:26:00,3075.7721629999996
2016-07-05 07:27:00,3075.7721629999996
2016-07-05 07:28:00,3075.7721629999996
2016-07-05 07:29:00,3075.7721629999996
2016-07-05 07:30:00,3075.7721629999996
2016-07-05 07:31:00,3075.7721629999996
2016-07-05 07:32:00,3075.7721629999996
2016-07-05 07:33:00,3075.7721629999996
2016-07-05 07:34:00,3075.7721629999996
2016-07-05 07:35:00,3075.7721629999996
2016-07-05 07:36:00,3075.7721629999996
2016-07-05 07:37:00,3075.7721629999996
2016-07-05 07:38:00,3075.7721629999996
2016-07-05 07:39:00,3075.7721629999996
2016-07-05 07:40:00,3075.7721629999996
2016-07-05 07:41:00,3075.7721629999996
2016-07-05 07:42:00,3075.7721629999996
2016-07-05 07:43:00,3075.7721629999996
2016-07-05 07:44:00,3075.7721629999996
2016-07-05 07:45:00,3075.7721629999996
2016-07-05 07:46:00,3075.7721629999996
2016-07-05 07:47:00,3075.7721629999996
2016-07-05 07:48:00,3075.7721629999996
2016-07-05 07:49:00,3075.7721629999996
2016-07-05 07:50:00,3075.7721629999996
2016-07-05 07:51:00,3075.7721629999996
2016-07-05 07:52:00,3075.7721629999996
2016-07-05 07:53:00,3075.7721629999996
2016-07-05 07:54:00,3075.7721629999996
2016-07-05 07:55:00,3075.7721629999996
2016-07-05 07:56:00,3075.7721629999996
2016-07-05 07:57:00,3075.7721629999996
2016-07-05 07:58:00,3075.7721629999996
2016-07-05 07:59:00,3075.7721629999996
2016-07-05 08:00:00,-9163.337167999998
2016-07-05 08:01:00,-9163.337167999998
2016-07-05 08:02:00,-9163.337167999998
2016-07-05 08:03:00,-9163.337167999998
2016-07-05 08:04:00,-9163.337167999998
2016-07-05 08:05:00,-9163.337167999998
2016-07-05 08:06:00,-9163.337167999998
2016-07-05 08:07:00,-9163.337167999998
2016-07-05 08:08:00,-9163.337167999998
2016-07-05 08:09:00,-9163.337167999998
2016-07-05 08:10:00,-9163.337167999998
2016-07-05 08:11:00,-9163.337167999998
2016-07-05 08:12:00,-9163.337167999998
2016-07-05 08:13:00,-9163.337167999998
2016-07-05 08:14:00,-9163.337167999998
2016-07-05 08:15:00,-9163.337167999998
2016-07-05 08:16:00,-9163.337167999998
2016-07-05 08:17:00,-9163.337167999998
2016-07-05 08:18:00,-9163.337167999998
2016-07-05 08:19:00,-9163.337167999998
2016-07-05 08:20:00,-9163.337167999998
2016-07-05 08:21:00,-9163.337167999998
2016-07-05 08:22:00,-9163.337167999998
2016-07-05 08:23:00,-9163.337167999998
2016-07-05 08:24:00,-9163.337167999998
2016-07-05 08:25:00,-9163.337167999998
2016-07-05 08:26:00,-9163.337167999998
2016-07-05 08:27:00,-9163.337167999998
2016-07-05 08:28:00,-9163.337167999998
2016-07-05 08:29:00,-9163.337167999998
2016-07-05 08:30:00,-9163.337167999998
2016-07-05 08:31:00,-9163.337167999998
2016-07-05 08:32:00,-9163.337167999998
2016-07-05 08:33:00,-9163.337167999998
2016-07-05 08:34:00,-9163.337167999998
2016-07-05 08:35:00,-9163.337167999998
2016-07-05 08:36:00,-9163.337167999998
2016-07-05 08:37:00,-9163.337167999998
2016-07-05 08:38:00,-9163.337167999998
2016-07-05 08:39:00,-9163.337167999998
2016-07-05 08:40:00,-9163.337167999998
2016-07-05 08:41:00,-9163.337167999998
2016-07-05 08:42:00,-9163.337167999998
2016-07-05 08:43:00,-9163.337167999998
2016-07-05 08:44:00,-9163.337167999998
2016-07-05 08:45:00,-9163.337167999998
2016-07-05 08:46:00,-9163.337167999998
2016-07-05 08:47:00,-9163.337167999998
2016-07-05 08:48:00,-9163.337167999998
2016-07-05 08:49:00,-9163.337167999998
2016-07-05 08:50:00,-9163.337167999998
2016-07-05 08:51:00,-9163.337167999998
2016-07-05 08:52:00,-9163.337167999998
2016-07-05 08:53:00,-9163.337167999998
2016-07-05 08:54:00,-9163.337167999998
2016-07-05 08:55:00,-9163.337167999998
2016-07-05 08:56:00,-9163.337167999998
2016-07-05 08:57:00,-9163.337167999998
2016-07-05 08:58:00,-9163.337167999998
2016-07-05 08:59:00,-9163.337167999998
2016-07-05 09:00:00,-21402.731387
2016-07-05 09:01:00,-21402.731387
2016-07-05 09:02:00,-21402.731387
2016-07-05 09:03:00,-21402.731387
2016-07-05 09:04:00,-21402.731387
2016-07-05 09:05:00,-21402.731387
2016-07-05 09:06:00,-21402.731387
2016-07-05 09:07:00,-21402.731387
2016-07-05 09:08:00,-21402.731387
2016-07-05 09:09:00,-21402.731387
2016-07-05 09:10:00,-21402.731387
2016-07-05 09:11:00,-21402.731387
2016-07-05 09:12:00,-21402.731387
2016-07-05 09:13:00,-21402.731387
2016-07-05 09:14:00,-21402.731387
2016-07-05 09:15:00,-21402.731387
2016-07-05 09:16:00,-21402.731387
2016-07-05 09:17:00,-21402.731387
2016-07-05 09:18:00,-21402.731387
2016-07-05 09:19:00,-21402.731387
2016-07-05 09:20:00,-21402.731387
2016-07-05 09:21:00,-21402.731387
2016-07-05 09:22:00,-21402.731387
2016-07-05 09:23:00,-21402.731387
2016-07-05 09:24:00,-21402.731387
2016-07-05 09:25:00,-21402.731387
2016-07-05 09:26:00,-21402.731387
2016-07-05 09:27:00,-21402.731387
2016-07-05 09:28:00,-21402.731387
2016-07-05 09:29:00,-21402.731387
2016-07-05 09:30:00,-21402.731387
2016-07-05 09:31:00,-21402.731387
2016-07-05 09:32:00,-21402.731387
2016-07-05 09:33:00,-21402.731387
2016-07-05 09:34:00,-21402.731387
2016-07-05 09:35:00,-21402.731387
2016-07-05 09:36:00,-21402.731387
2016-07-05 09:37:00,-21402.731387
2016-07-05 09:38:00,-21402.731387
2016-07-05 09:39:00,-21402.731387
2016-07-05 09:40:00,-21402.731387
2016-07-05 09:41:00,-21402.731387
2016-07-05 09:42:00,-21402.731387
2016-07-05 09:43:00,-21402.731387
2016-07-05 09:44:00,-21402.731387
2016-07-05 09:45:00,-21402.731387
2016-07-05 09:46:00,-21402.731387
2016-07-05 09:47:00,-21402.731387
2016-07-05 09:48:00,-21402.731387
2016-07-05 09:49:00,-21402.731387
2016-07-05 09:50:00,-21402.731387
2016-07-05 09:51:00,-21402.731387
2016-07-05 09:52:00,-21402.731387
2016-07-05 09:53:00,-21402.731387
2016-07-05 09:54:00,-21402.731387
2016-07-05 09:55:00,-21402.731387
2016-07-05 09:56:00,-21402.731387
2016-07-05 09:57:00,-21402.731387
2016-07-05 09:58:00,-21402.731387
2016-07-05 09:59:00,-21402.731387
2016-07-05 10:00:00,-32034.772051
2016-07-05 10:01:00,-32034.772051
2016-07-05 10:02:00,-32034.772051
2016-07-05 10:03:00,-32034.772051
2016-07-05 10:04:00,-32034.772051
2016-07-05 10:05:00,-32034.772051
2016-07-05 10:06:00,-32034.772051
2016-07-05 10:07:00,-32034.772051
2016-07-05 10:08:00,-32034.772051
2016-07-05 10:09:00,-32034.772051
2016-07-05 10:10:00,-32034.772051
2016-07-05 10:11:00,-32034.772051
2016-07-05 10:12:00,-32034.772051
2016-07-05 10:13:00,-32034.772051
2016-07-05 10:14:00,-32034.772051
2016-07-05 10:15:00,-32034.772051
2016-07-05 10:16:00,-32034.772051
2016-07-05 10:17:00,-32034.772051
2016-07-05 10:18:00,-32034.772051
2016-07-05 10:19:00,-32034.772051
2016-07-05 10:20:00,-32034.772051
2016-07-05 10:21:00,-32034.772051
2016-07-05 10:22:00,-32034.772051
2016-07-05 10:23:00,-32034.772051
2016-07-05 10:24:00,-32034.772051
2016-07-05 10:25:00,-32034.772051
2016-07-05 10:26:00,-32034.772051
2016-07-05 10:27:00,-32034.772051
2016-07-05 10:28:00,-32034.772051
2016-07-05 10:29:00,-32034.772051
2016-07-05 10:30:00,-32034.772051
2016-07-05 10:31:00,-32034.772051
2016-07-05 10:32:00,-32034.772051
2016-07-05 10:33:00,-32034.772051
2016-07-05 10:34:00,-32034.772051
2016-07-05 10:35:00,-32034.772051
2016-07-05 10:36:00,-32034.772051
2016-07-05 10:37:00,-32034.772051
2016-07-05 10:38:00,-32034.772051
2016-07-05 10:39:00,-32034.772051
2016-07-05 10:40:00,-32034.772051
2016-07-05 10:41:00,-32034.772051
2016-07-05 10:42:00,-32034.772051
2016-07-05 10:43:00,-32034.772051
2016-07-05 10:44:00,-32034.772051
2016-07-05 10:45:00,-32034.772051
2016-07-05 10:46:00,-32034.772051
2016-07-05 10:47:00,-32034.772051
2016-07-05 10:48:00,-32034.772051
2016-07-05 10:49:00,-32034.772051
2016-07-05 10:50:00,-32034.772051
2016-07-05 10:51:00,-32034.772051
2016-07-05 10:52:00,-32034.772051
2016-07-05 10:53:00,-32034.772051
2016-07-05 10:54:00,-32034.772051
2016-07-05 10:55:00,-32034.772051
2016-07-05 10:56:00,-32034.772051
2016-07-05 10:57:00,-32034.772051
2016-07-05 10:58:00,-32034.772051
2016-07-05 10:59:00,-32034.772051
2016-07-05 11:00:00,-38619.950348
2016-07-05 11:01:00,-38619.950348
2016-07-05 11:02:00,-38619.950348
2016-07-05 11:03:00,-38619.950348
2016-07-05 11:04:00,-38619.950348
2016-07-05 11:05:00,-38619.950348
2016-07-05 11:06:00,-38619.950348
2016-07-05 11:07:00,-38619.950348
2016-07-05 11:08:00,-38619.950348
2016-07-05 11:09:00,-38619.950348
2016-07-05 11:10:00,-38619.950348
2016-07-05 11:11:00,-38619.950348
2016-07-05 11:12:00,-38619.950348
2016-07-05 11:13:00,-38619.950348
2016-07-05 11:14:00,-38619.950348
2016-07-05 11:15:00,-38619.950348
2016-07-05 11:16:00,-38619.950348
2016-07-05 11:17:00,-38619.950348
2016-07-05 11:18:00,-38619.950348
2016-07-05 11:19:00,-38619.950348
2016-07-05 11:20:00,-38619.950348
2016-07-05 11:21:00,-38619.950348
2016-07-05 11:22:00,-38619.950348
2016-07-05 11:23:00,-38619.950348
2016-07-05 11:24:00,-38619.950348
2016-07-05 11:25:00,-38619.950348
2016-07-05 11:26:00,-38619.950348
2016-07-05 11:27:00,-38619.950348
2016-07-05 11:28:00,-38619.950348
2016-07-05 11:29:00,-38619.950348
2016-07-05 11:30:00,-38619.950348
2016-07-05 11:31:00,-38619.950348
2016-07-05 11:32:00,-38619.950348
2016-07-05 11:33:00,-38619.950348
2016-07-05 11:34:00,-38619.950348
2016-07-05 11:35:00,-38619.950348
2016-07-05 11:36:00,-38619.950348
2016-07-05 11:37:00,-38619.950348
2016-07-05 11:38:00,-38619.950348
2016-07-05 11:39:00,-38619.950348
2016-07-05 11:40:00,-38619.950348
2016-07-05 11:41:00,-38619.950348
2016-07-05 11:42:00,-38619.950348
2016-07-05 11:43:00,-38619.950348
2016-07-05 11:44:00,-38619.950348
2016-07-05 11:45:00,-38619.950348
2016-07-05 11:46:00,-38619.950348
2016-07-05 11:47:00,-38619.950348
2016-07-05 11:48:00,-38619.950348
2016-07-05 11:49:00,-38619.950348
2016-07-05 11:50:00,-38619.950348
2016-07-05 11:51:00,-38619.950348
2016-07-05 11:52:00,-38619.950348
2016-07-05 11:53:00,-38619.950348
2016-07-05 11:54:00,-38619.950348
2016-07-05 11:55:00,-38619.950348
2016-07-05 11:56:00,-38619.950348
2016-07-05 11:57:00,-38619.950348
2016-07-05 11:58:00,-38619.950348
2016-07-05 11:59:00,-38619.950348
2016-07-05 12:00:00,-42194.383449
2016-07-05 12:01:00,-42194.383449
2016-07-05 12:02:00,-42194.383449
2016-07-05 12:03:00,-42194.383449
2016-07-05 12:04:00,-42194.383449
2016-07-05 12:05:00,-42194.383449
2016-07-05 12:06:00,-42194.383449
2016-07-05 12:07:00,-42194.383449
2016-07-05 12:08:00,-42194.383449
2016-07-05 12:09:00,-42194.383449
2016-07-05 12:10:00,-42194.383449
2016-07-05 12:11:00,-42194.383449
2016-07-05 12:12:00,-42194.383449
2016-07-05 12:13:00,-42194.383449
2016-07-05 12:14:00,-42194.383449
2016-07-05 12:15:00,-42194.383449
2016-07-05 12:16:00,-42194.383449
2016-07-05 12:17:00,-42194.383449
2016-07-05 12:18:00,-42194.383449
2016-07-05 12:19:00,-42194.383449
2016-07-05 12:20:00,-42194.383449
2016-07-05 12:21:00,-42194.383449
2016-07-05 12:22:00,-42194.383449
2016-07-05 12:23:00,-42194.383449
2016-07-05 12:24:00,-42194.383449
2016-07-05 12:25:00,-42194.383449
2016-07-05 12:26:00,-42194.383449
2016-07-05 12:27:00,-42194.383449
2016-07-05 12:28:00,-42194.383449
2016-07-05 12:29:00,-42194.383449
2016-07-05 12:30:00,-42194.383449
2016-07-05 12:31:00,-42194.383449
2016-07-05 12:32:00,-42194.383449
2016-07-05 12:33:00,-42194.383449
2016-07-05 12:34:00,-42194.383449
2016-07-05 12:35:00,-42194.383449
2016-07-05 12:36:00,-42194.383449
2016-07-05 12:37:00,-42194.383449
2016-07-05 12:38:00,-42194.383449
2016-07-05 12:39:00,-42194.383449
2016-07-05 12:40:00,-42194.383449
2016-07-05 12:41:00,-42194.383449
2016-07-05 12:42:00,-42194.383449
2016-07-05 12:43:00,-42194.383449
2016-07-05 12:44:00,-42194.383449
2016-07-05 12:45:00,-42194.383449
2016-07-05 12:46:00,-42194.383449
2016-07-05 12:47:00,-42194.383449
2016-07-05 12:48:00,-42194.383449
2016-07-05 12:49:00,-42194.383449
2016-07-05 12:50:00,-42194.383449
2016-07-05 12:51:00,-42194.383449
2016-07-05 12:52:00,-42194.383449
2016-07-05 12:53:00,-42194.383449
2016-07-05 12:54:00,-42194.383449
2016-07-05 12:55:00,-42194.383449
2016-07-05 12:56:00,-42194.383449
2016-07-05 12:57:00,-42194.383449
2016-07-05 12:58:00,-42194.383449
2016-07-05 12:59:00,-42194.383449
2016-07-05 13:00:00,-42675.336106
2016-07-05 13:01:00,-42675.336106
2016-07-05 13:02:00,-42675.336106
2016-07-05 13:03:00,-42675.336106
2016-07-05 13:04:00,-42675.336106
2016-07-05 13:05:00,-42675.336106
2016-07-05 13:06:00,-42675.336106
2016-07-05 13:07:00,-42675.336106
2016-07-05 13:08:00,-42675.336106
2016-07-05 13:09:00,-42675.336106
2016-07-05 13:10:00,-42675.336106
2016-07-05 13:11:00,-42675.336106
2016-07-05 13:12:00,-42675.336106
2016-07-05 13:13:00,-42675.336106
2016-07-05 13:14:00,-42675.336106
2016-07-05 13:15:00,-42675.336106
2016-07-05 13:16:00,-42675.336106
2016-07-05 13:17:00,-42675.336106
2016-07-05 13:18:00,-42675.336106
2016-07-05 13:19:00,-42675.336106
2016-07-05 13:20:00,-42675.336106
2016-07-05 13:21:00,-42675.336106
2016-07-05 13:22:00,-42675.336106
2016-07-05 13:23:00,-42675.336106
2016-07-05 13:24:00,-42675.336106
2016-07-05 13:25:00,-42675.336106
2016-07-05 13:26:00,-42675.336106
2016-07-05 13:27:00,-42675.336106
2016-07-05 13:28:00,-42675.336106
2016-07-05 13:29:00,-42675.336106
2016-07-05 13:30:00,-42675.336106
2016-07-05 13:31:00,-42675.336106
2016-07-05 13:32:00,-42675.336106
2016-07-05 13:33:00,-42675.336106
2016-07-05 13:34:00,-42675.336106
2016-07-05 13:35:00,-42675.336106
2016-07-05 13:36:00,-42675.336106
2016-07-05 13:37:00,-42675.336106
2016-07-05 13:38:00,-42675.336106
2016-07-05 13:39:00,-42675.336106
2016-07-05 13:40:00,-42675.336106
2016-07-05 13:41:00,-42675.336106
2016-07-05 13:42:00,-42675.336106
2016-07-05 13:43:00,-42675.336106
2016-07-05 13:44:00,-42675.336106
2016-07-05 13:45:00,-42675.336106
2016-07-05 13:46:00,-42675.336106
2016-07-05 13:47:00,-42675.336106
2016-07-05 13:48:00,-42675.336106
2016-07-05 13:49:00,-42675.336106
2016-07-05 13:50:00,-42675.336106
2016-07-05 13:51:00,-42675.336106
2016-07-05 13:52:00,-42675.336106
2016-07-05 13:53:00,-42675.336106
2016-07-05 13:54:00,-42675.336106
2016-07-05 13:55:00,-42675.336106
2016-07-05 13:56:00,-42675.336106
2016-07-05 13:57:00,-42675.336106
2016-07-05 13:58:00,-42675.336106
2016-07-05 13:59:00,-42675.336106
2016-07-05 14:00:00,-39266.845213
2016-07-05 14:01:00,-39266.845213
2016-07-05 14:02:00,-39266.845213
2016-07-05 14:03:00,-39266.845213
2016-07-05 14:04:00,-39266.845213
2016-07-05 14:05:00,-39266.845213
2016-07-05 14:06:00,-39266.845213
2016-07-05 14:07:00,-39266.845213
2016-07-05 14:08:00,-39266.845213
2016-07-05 14:09:00,-39266.845213
2016-07-05 14:10:00,-39266.845213
2016-07-05 14:11:00,-39266.845213
2016-07-05 14:12:00,-39266.845213
2016-07-05 14:13:00,-39266.845213
2016-07-05 14:14:00,-39266.845213
2016-07-05 14:15:00,-39266.845213
2016-07-05 14:16:00,-39266.845213
2016-07-05 14:17:00,-39266.845213
2016-07-05 14:18:00,-39266.845213
