Home,Work/Study,Leisure,Errands,Reference_Total
0.0,0.0,0.0,0.0,581.9278936386108
0.0,0.0,0.0,0.0,592.8836421966553
0.0,0.0,0.0,0.0,592.8836421966553
0.0,0.0,0.0,0.0,621.7860164642334
0.0,0.0,0.0,0.0,636.7481889724731
0.0,0.0,0.0,0.0,629.7481889724731
0.0,0.0,0.0,0.0,636.6906089782715
0.0,0.0,0.0,0.0,608.1173052787781
0.0,0.0,0.0,0.0,612.0912380218506
0.0,0.0,0.0,0.0,618.8930892944336
0.0,0.0,0.0,0.0,618.8930892944336
0.0,0.0,0.0,0.0,605.0445628166199
0.0,0.0,0.0,0.0,626.8745732307434
0.0,0.0,0.0,0.0,626.8745732307434
0.0,0.0,0.0,0.0,640.865825176239
0.0,0.0,0.0,0.0,647.8226113319397
0.0,0.0,0.0,0.0,647.8226113319397
0.0,0.0,0.0,0.0,640.8420901298523
0.0,0.0,0.0,0.0,647.7764101028442
0.0,0.0,0.0,0.0,658.5145435333252
0.0,0.0,0.0,0.0,665.5125250816345
0.0,0.0,0.0,0.0,665.722261428833
0.0,0.0,0.0,0.0,670.4858646392822
0.0,0.0,0.0,0.0,690.5113477706909
0.0,0.0,0.0,0.0,690.5113477706909
0.0,0.0,0.0,0.0,685.81050157547
0.0,0.0,0.0,0.0,699.5536580085754
0.0,0.0,0.0,0.0,699.5536580085754
0.0,0.0,0.0,0.0,713.5527901649475
0.0,0.0,0.0,0.0,706.5698676109314
0.0,0.0,0.0,0.0,695.6208739280701
0.0,0.0,0.0,0.0,702.5740957260132
0.0,0.0,0.0,0.0,720.0989255905151
0.0,0.0,0.0,0.0,725.7216844558716
